Entity,Code,Year,"Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 15-19 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 20-24 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 25-29 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 30-34 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 35-39 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 40-44 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 45-49 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 50-54 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 55-59 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 60-64 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 65-69 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 70-74 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 75-79 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: 80-84 years","Death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: over 85 years"
Norway,NOR,2006,9.548174,20.595984,13.179572,13.857759,12.020239,15.042695,16.275991,16.388767,15.115939,15.569422,11.727388,13.395219,12.261885,12.077086,8.902077
Norway,NOR,2007,5.450115,14.91811,16.062994,10.467078,10.816897,13.260573,18.948101,13.883911,14.316002,9.269284,11.37182,14.777101,11.633825,16.6813,8.614089
Norway,NOR,2008,9.136967,13.8094845,15.694341,12.159192,15.466793,14.349665,14.105583,10.537206,15.709095,15.220808,6.210055,11.275527,14.711832,8.050737,14.908129
Norway,NOR,2009,10.916247,11.328613,14.105598,16.300966,15.253499,14.603548,13.2709,18.940649,18.356733,16.930325,12.681999,13.533544,10.468777,13.62862,12.754637
Norway,NOR,2010,7.124537,15.69175,15.478528,11.9004,11.183431,14.955771,15.948775,15.950809,13.466699,17.82073,12.305449,18.039875,13.667218,10.0924835,10.752881
Norway,NOR,2011,8.017095,16.009556,12.592397,17.328985,15.833208,14.533045,19.312588,17.3973,14.898047,16.593035,10.927262,13.901397,13.03941,11.072664,11.504934
Norway,NOR,2012,6.75822,13.14135,11.321476,12.409051,13.2012825,14.120117,12.102875,20.320448,14.98713,12.964419,8.18589,5.856035,13.034111,13.88979,13.205272
Norway,NOR,2013,7.363386,11.739243,10.686155,13.017136,13.93536,15.142298,17.069405,18.86982,16.437933,13.685867,13.384218,10.059322,12.830044,11.189959,6.1439347
Norway,NOR,2014,3.3726244,12.818552,12.3624325,13.965404,12.547949,14.142215,13.504316,15.590591,19.119759,14.665342,15.226301,8.939464,11.693769,12.268028,9.595924
Norway,NOR,2015,4.591846,13.102115,12.572853,14.357625,9.335298,14.790114,15.209167,16.75096,17.048414,20.049154,15.800908,12.260912,11.259122,12.393464,17.340189
Norway,NOR,2016,10.125122,10.785034,14.237896,15.885962,15.101639,15.279131,16.68894,18.980106,17.901588,14.958329,9.408683,13.092728,12.95858,5.7453103,13.784844
Oman,OMN,2009,0,0.8318614,1.3478433,0.64843065,0,0.59486276,0,0,0,0,0,0,16.620958,0,0
Oman,OMN,2010,0.3716077,0.8051314,0.24229443,0.28907833,0.763085,0.54069835,1.6337733,0.9944015,1.4050864,0,0,0,0,0,0
Oman,OMN,2014,0,0,0.57810485,0,0.2586519,0.37039506,0,0.73436,1.0186515,0,0,0,0,0,0
Oman,OMN,2016,0,0,0.13766122,0.436727,0.2183654,0.30815881,0.46821082,0,0.8985776,0,0,0,0,0,0
Oman,OMN,2017,0,0.7123251,0.6859426,0.27630338,0.20250663,0.29313737,0,0,0.850116,0,0,0,0,0,0
Oman,OMN,2018,0,0,0.13596618,0,0,0.2789268,0,0,0,0,0,0,0,0,0
Oman,OMN,2019,0,0.2678,0,0.12210012,0,0,0.3724076,0.5801238,0,1.1760141,0,0,0,0,0
Oman,OMN,2020,0,0.6129028,0.174482,0.15404475,0,0,0.40574864,0.6093771,0,0,0,0,0,0,0
Oman,OMN,2021,0,0,0.19765854,0,0,0,0,0,0,0,0,0,0,0,0
Panama,PAN,1955,3.125,9.756098,7.352941,11.864407,13.207547,6.521739,10,6.8965516,4.7619047,11.111111,8.333333,27.272728,0,25,0
Panama,PAN,1956,3,7.142857,4.285714,3.2786884,5.4545455,2.0833333,2.4390244,6.8965516,4.5454545,5,35.714287,0,0,0,0
Panama,PAN,1957,2.9411764,3.488372,2.7777777,6.557377,1.8181819,4.1666665,11.904762,6.451613,0,5,21.428572,0,16.666666,25,0
Panama,PAN,1958,0.96153843,3.409091,2.7027028,3.1746032,3.508772,2,0,3.2258065,0,0,0,0,0,0,0
Panama,PAN,1959,5.6603775,4.3956046,1.3157895,1.5384616,5.084746,6,11.627907,6.25,8,9.090909,0,0,16.666666,0,0
Panama,PAN,1960,2.7272727,10.752688,6.4102564,13.432836,4.9180326,7.6923075,2.2222223,9.090909,20,4.5454545,21.428572,9.090909,0,50,0
Panama,PAN,1961,8.77193,10.416667,8.75,5.7971015,6.451613,5.6603775,10.869565,2.9411764,7.6923075,4.347826,26.666666,0,0,25,0
Panama,PAN,1962,11.09215,13.118063,6.053269,5.6100984,12.46106,3.6166365,21.008404,20,0,8.5470085,13.157895,8.264462,29.411764,0,0
Panama,PAN,1963,13.934426,11.650485,9.302325,5.4054055,9.090909,8.77193,14.285714,11.111111,0,12.5,12.5,7.6923075,25,25,0
Panama,PAN,1964,10.31746,7.5471697,12.5,5.263158,13.235294,5.084746,1.9607843,8.1081085,13.793103,0,0,7.6923075,0,25,0
Panama,PAN,1965,7.751938,14.814815,12.222222,5.1282053,11.428572,9.836065,11.764706,18.421053,6.8965516,8,12.5,15.384615,50,25,0
Panama,PAN,1966,7.541478,15.205725,11.815252,8.72818,6.9348125,9.6,11.278195,7.7120824,10.033444,7.6045628,11.627907,14.59854,0,22.727272,0
Panama,PAN,1967,5.882353,10.434783,10.416667,9.756098,2.7027028,3.0769231,7.2727275,7.5,9.67742,11.111111,23.529411,13.333333,50,20,0
Panama,PAN,1968,4.285714,10.169492,9.090909,8.139535,3.9473684,3.030303,8.77193,2.4390244,6.25,7.142857,0,0,25,0,0
Panama,PAN,1969,6.91085,8.183306,4.916421,5.7077627,5.0761423,5.865103,6.8846817,7.0588236,6.097561,3.4843206,0,6.7114096,0,21.276596,0
Panama,PAN,1970,5.9210525,7.5757575,2.7777777,4.597701,5.194805,6.25,3.508772,2.0408163,7.3170733,3.5714285,9.523809,7.142857,0,0,0
Panama,PAN,1971,3.1847134,5.147059,2.7027028,4.5454545,7.594937,4.5454545,1.754386,3.9215686,2.3255813,6.6666665,4.5454545,7.142857,0,16.666666,20
Panama,PAN,1972,3.0864198,2.857143,1.754386,5.4945054,1.2345679,4.4117646,5,1.8867924,4.6511626,10,4.5454545,0,0,16.666666,0
Panama,PAN,1973,3.6014407,7.6923075,5.9726963,3.1712472,4.7449584,4.2918453,1.6474465,3.7383177,2.3148148,3.1347961,0,0,0,0,38.46154
Panama,PAN,1974,3.488372,4.0268455,7.377049,6.060606,5.681818,5.4054055,4.6153846,1.8181819,2.2222223,3.125,0,0,10,50,40
Panama,PAN,1975,3.409091,5.2287583,3.9682539,2.970297,4.4444447,2.7027028,3.0769231,1.754386,6.382979,9.090909,4.1666665,18.75,0,0,20
Panama,PAN,1976,0.5494506,4.43038,3.9682539,2.9126213,1.0869565,2.5974026,2.8985507,1.6666666,0,0,0,0,10,0,0
Panama,PAN,1977,1.6216216,4.347826,2.3076923,2.8037384,4.2105265,1.2987013,2.9411764,0,4.0816326,5.882353,7.6923075,11.764706,0,0,20
Panama,PAN,1978,1.5873016,1.8181819,3.7593985,4.587156,3.0927835,1.2345679,5.633803,1.6129032,4,2.7777777,3.8461537,11.111111,0,0,0
Panama,PAN,1979,1.5384616,2.366864,4.4117646,2.7027028,3.030303,1.2048193,4.109589,1.5625,4,0,7.6923075,0,10,0,20
Panama,PAN,1980,1.8957345,3.2608695,3.8461537,3.937008,0.9433962,3.5714285,4.109589,3.2786884,0,4.4444447,0,0,15.384615,16.666666,20
Panama,PAN,1981,1.3824885,2.673797,3.75,5.46875,2.8037384,2.3255813,4,1.6129032,0,2.2222223,5.714286,4.347826,7.142857,0,0
Panama,PAN,1982,1.7467248,2.5510204,2.484472,0.7518797,1.8348624,3.3333333,8.1081085,7.8125,0,4.5454545,5.714286,0,6.25,0,0
Panama,PAN,1983,1.2765957,5.4455447,1.7857143,2.919708,2.631579,1.0869565,2.631579,0,3.6363637,2.2222223,5.5555553,8,0,25,14.285714
Panama,PAN,1984,2.179599,1.5,1.768868,2.8985507,3.4722223,1.0952903,0,0,3.4662044,8.179959,5.102041,0,0,0,0
Panama,PAN,1985,1.2135922,5.137786,4.972376,6.122449,4.878049,3,2.4691358,5.882353,3.508772,2.1276596,5.1282053,0,6.25,11.764706,15.384615
Panama,PAN,1986,5.942948,4.5745654,7.5716605,1.9986676,3.9808917,5.8765917,4.8367596,8.645534,6.8728523,6.25,5.0251255,18.115942,6.097561,11.764706,0
Panama,PAN,1987,3.104385,7.168459,5.2966104,8.480104,3.8971162,5.7526364,4.733728,7.052186,6.734007,0,12.285012,10.638298,6.0240965,11.363636,14.705882
Panama,PAN,1988,5.7652836,5.616424,6.4933443,4.8067102,6.6349173,2.6961446,3.249215,10.529779,1.6159266,2.0009205,7.567922,13.388225,9.9005,8.481045,0
Panama,PAN,1989,2.6434445,5.9157095,4.3645673,5.7970004,4.9714146,0,5.234999,7.626311,3.1245606,5.815193,0,6.47312,14.268049,8.134711,0
Panama,PAN,1996,2.4585817,7.7354617,7.315735,6.9289184,3.813114,7.9754887,5.742035,7.0042024,2.4521525,3.0697446,13.782512,5.2380705,7.4194984,18.028847,0
Panama,PAN,1997,4.8817396,6.55339,9.929421,9.894889,5.785393,11.498438,7.1053004,5.8055716,4.7399545,7.413008,3.8111207,7.6207895,14.39833,11.542679,7.674008
Panama,PAN,1998,4.1551104,11.898967,6.607099,9.211132,7.1197543,5.5278482,6.0736737,5.61099,8.014288,14.308813,5.5239463,9.835259,6.9790974,5.548158,7.273785
Panama,PAN,1999,2.7490559,8.935401,8.384594,9.41676,4.4322314,5.9085593,6.5654135,8.122377,7.739596,8.279745,8.8808365,4.7484508,6.751055,5.3370337,20.888456
Panama,PAN,2000,5.791769,5.6695166,6.3697133,8.355615,5.2537313,9.1012,7.0046163,6.954466,4.2690344,6.650174,8.552272,4.574461,19.53443,15.404365,6.7163677
Panama,PAN,2001,5.40212,9.492936,10.712017,6.1202507,6.034135,6.0369573,6.062484,6.704323,9.297329,10.295083,8.272393,4.4300714,15.755972,4.947311,12.450199
Panama,PAN,2002,5.6788006,5.581486,5.472575,7.171829,8.129311,6.3555617,4.5304217,12.902601,12.985197,4.973578,12.776695,12.842741,12.17693,0,11.669973
Panama,PAN,2003,8.586781,11.073545,9.745216,6.620505,6.158692,8.184017,8.7033825,10.074552,4.823182,6.0010324,16.933498,4.128052,11.743981,13.779166,16.569094
Panama,PAN,2004,6.535243,7.5496044,9.651992,9.539509,6.8615932,10.389559,7.7676864,6.6982727,6.5119915,6.9483047,5.930846,9.935025,8.480805,4.416961,10.550749
Panama,PAN,2005,3.8854442,12.925082,6.3777094,5.6257105,6.275573,7.6711383,6.324056,2.8580003,7.1665964,12.289267,14.276537,5.7305493,2.7173913,0,25.354969
Panama,PAN,2006,4.814698,9.08843,8.424629,8.859619,6.1201506,6.049973,6.095061,5.4912996,10.3565235,9.725419,9.658503,5.531585,10.481631,20.382374,9.434853
Panama,PAN,2007,4.143334,7.6571465,7.3103743,4.3726997,9.158786,8.146897,9.08707,7.9132705,5.814195,10.448994,2.665494,7.1117435,5.0501223,7.8412924,13.299641
Panama,PAN,2008,7.2820296,10.2059965,9.670077,7.2092857,4.2810884,5.7299013,5.1617165,6.970452,4.7913375,8.075424,9.005184,10.275908,4.860976,7.535795,4.2036233
Panama,PAN,2009,6.5960574,7.8185062,7.877117,8.923982,7.243421,3.8649833,3.9920757,6.0913954,6.1357694,9.734255,9.92679,6.5920663,7.0072174,0,4.0109096
Panama,PAN,2010,4.975001,5.4858527,7.465776,6.719099,4.4934397,5.859113,8.211966,4.6865296,2.207993,7.4944263,3.5879588,4.753454,6.7220864,10.387093,11.526492
Panama,PAN,2011,4.6089177,7.3589873,4.7021837,3.8544962,5.1618614,5.309655,7.0383544,4.5180125,4.2449627,2.7088525,9.256045,4.592071,8.636884,13.312477,7.2053895
Panama,PAN,2012,4.5448346,7.3051124,6.3095465,4.8631372,4.00227,3.5874867,2.2816672,3.8128853,4.078165,5.212949,4.472822,11.815792,4.1555853,6.395498,10.217636
Panama,PAN,2013,3.2837586,5.3607297,2.9536958,4.1321034,6.113942,5.061162,3.108707,4.731886,5.8753257,3.338731,6.4744477,8.540195,5.989937,3.0683317,6.4796214
Panama,PAN,2014,5.88942,6.8777943,6.49003,3.7526011,4.625215,6.856829,3.45771,4.0640492,3.135091,2.402383,0,5.4805784,9.582215,11.753298,0
Panama,PAN,2015,2.3293192,4.9475408,4.8173423,5.0649495,4.22443,2.615268,2.523479,2.4567971,6.023915,3.0696974,0.9981235,2.6348724,3.6742418,5.615769,11.844832
Panama,PAN,2016,4.0347567,3.3525138,5.7157736,3.333289,4.524005,2.9394906,3.6923683,3.8155925,3.4833293,2.2124057,6.730122,8.911748,3.5434606,8.088433,5.5721173
Panama,PAN,2017,3.1442227,5.095007,2.5138497,3.6142006,2.751467,3.2559974,4.3988914,3.706638,6.1548448,7.786067,2.771926,2.4567611,8.528203,2.5864522,7.9126444
Panama,PAN,2018,2.270966,4.7127714,2.1771247,1.942219,5.438052,2.8524466,4.678545,4.05378,3.2378352,3.395263,1.7728767,2.3664157,11.475786,4.958104,5.0174356
Panama,PAN,2019,2.5376704,3.1901813,3.0758443,4.468931,1.6790525,2.1100237,2.6652045,2.6283858,3.6481895,3.9101958,2.548485,4.550108,7.871289,7.122507,2.3938909
Panama,PAN,2021,3.8878846,5.9578357,2.3970397,4.0561876,3.9324923,3.089662,2.5646944,3.7347808,4.8865347,3.6160698,3.123097,2.0991645,7.2845945,8.728478,2.159594
Paraguay,PRY,2000,5.826537,3.5373924,4.3380184,5.147814,2.5866444,5.911825,3.8875883,4.5127625,4.3611307,5.395829,7.4639864,2.975305,0,3.9203386,7.3437614
Paraguay,PRY,2001,5.013101,6.4280777,2.7387984,3.3880408,2.2164104,1.4442623,3.7620857,3.7613175,5.613838,4.3584,3.6072433,7.3825803,8.490046,18.752579,0
Paraguay,PRY,2002,7.019251,6.000902,5.0712023,4.1928606,4.9599175,3.5250614,4.0620685,3.0608654,3.3732047,4.239839,3.4366622,2.956874,2.026014,3.6004896,0
Paraguay,PRY,2003,5.274312,6.9030623,2.5646944,2.4931023,4.2552543,5.506172,4.355901,3.3920975,2.5849144,5.7788677,3.254714,4.446355,7.735448,6.90417,5.7481174
Paraguay,PRY,2004,8.1611,7.392342,5.842395,4.6551747,3.8894207,5.3840876,5.800217,3.239211,3.7034523,6.4109244,7.224986,5.881056,7.450732,3.2957616,16.601185
Paraguay,PRY,2005,6.957425,9.272867,5.1982145,3.5004294,5.031938,3.6295125,6.4237967,4.0066423,4.1189313,6.194012,7.9264426,4.302247,9.089421,3.1316547,5.4209356
Paraguay,PRY,2006,6.5673923,8.004441,4.9978237,5.7751875,6.465131,7.479675,5.943956,2.5918822,6.170104,4.480956,2.874582,8.278374,9.039793,5.958943,4.9261084
Paraguay,PRY,2007,6.3627014,5.832128,6.0157614,6.1102595,4.692454,3.2100668,3.2925544,4.651458,3.2065842,4.3181,7.4615035,9.184182,9.083807,5.66492,9.184002
Paraguay,PRY,2008,5.7229176,6.3834176,6.1924057,4.4243,4.6891117,3.4909775,3.9654357,4.582283,4.0814037,8.305648,4.5483074,4.9737015,10.936731,0,8.746993
Paraguay,PRY,2009,8.382242,8.055941,6.5525155,4.731936,5.5347276,5.3450546,5.3284454,6.5784874,5.8747215,5.9689217,8.8396225,8.287947,7.1995535,0,12.6780205
Paraguay,PRY,2010,7.1309195,5.715801,4.35862,4.7762117,5.1615124,4.6842065,4.200901,4.0527344,4.7317343,1.8990467,5.1216826,7.949035,3.4809246,12.706158,4.1238813
Paraguay,PRY,2011,10.488498,7.0660505,8.488514,5.901033,5.021775,5.284328,4.8325186,4.7765565,4.1494923,5.4426045,4.1267743,1.1008245,6.720769,7.5868697,7.5159717
Paraguay,PRY,2012,7.1819286,8.396802,5.6962256,5.244642,3.7679482,6.5079956,4.757875,3.9032464,3.610646,5.7528133,6.3578854,2.1398156,4.793251,12.703252,6.9606376
Paraguay,PRY,2013,10.323759,7.8607626,6.926097,5.439951,4.6489286,5.551837,3.680013,4.9756193,4.4302874,4.9259195,7.621254,9.360764,10.565719,10.164926,6.589786
Paraguay,PRY,2014,9.407202,12.076021,8.124541,6.404981,6.187981,4.5747886,7.592964,9.021844,5.6558623,6.2834134,7.280193,4.031567,5.72287,0,3.2039986
Paraguay,PRY,2015,9.556534,11.978136,7.1807427,5.821979,7.121273,5.6785407,5.2313566,8.508025,9.3936405,7.069136,7.625491,6.8017955,1.3665123,2.3985991,0
Paraguay,PRY,2016,8.007547,7.217633,6.75978,5.28787,5.2222757,5.804521,5.5192475,9.081233,11.730943,7.3650355,7.26509,11.236376,10.608109,4.5833716,6.011241
Paraguay,PRY,2017,9.271578,9.243839,7.325809,6.0461106,4.5653563,5.595783,2.5884523,7.1376567,6.1639614,7.6856937,7.5322475,10.80215,5.1607575,8.682629,2.8907583
Paraguay,PRY,2018,12.526507,12.433117,9.160792,7.136653,6.260395,4.561897,6.766205,5.9722257,6.044975,8.489044,10.151738,8.632224,7.5186086,8.202268,8.470509
Paraguay,PRY,2019,13.870943,12.384832,10.657605,6.321037,6.836177,5.906326,8.92072,6.939505,9.488754,9.260503,8.566778,11.544297,7.258123,7.7814956,16.677786
Paraguay,PRY,2020,12.436453,15.048931,9.48302,7.730183,8.753893,4.4233,7.483513,7.9088626,6.6006856,10.436708,11.552045,4.7054763,11.598909,7.4261103,13.728721
Paraguay,PRY,2021,15.815326,16.770008,11.873005,8.785948,7.9247227,4.9390264,7.265352,10.918446,8.403843,9.358122,9.102007,6.7234926,5.6068897,8.99847,7.6474037
Peru,PER,1995,2.7277272,3.6321716,2.2800903,1.5483125,1.9893658,1.4906511,1.4841483,2.0658543,1.9644169,1.4657813,2.40671,1.9810283,1.5675701,2.8590488,8.375735
Peru,PER,1996,2.532721,3.3545477,2.5651834,1.6744398,1.9257382,1.8359022,2.1334264,2.513905,2.5160918,1.4254608,1.6271993,0.63952315,2.5130553,0,5.549595
Peru,PER,1997,2.0773492,2.5472653,1.8898313,1.4147496,1.3489122,2.1605606,1.4548248,0.9764874,1.0144663,1.9073149,1.1192569,0.30958122,0,1.7739146,0
Peru,PER,1998,2.5275362,2.384996,2.1694927,1.5407681,1.865181,1.3455932,1.3879328,0.9456265,1.2762699,0.675638,1.7235993,0.5984655,0.45947224,1.7192026,7.9126444
Peru,PER,1999,1.3540094,1.9455994,1.5822978,1.350556,1.3874972,0.86992013,2.1252987,0.91278666,0.5543429,0.4944498,0.83127767,0.86521655,0.4389334,1.6589663,1.536122
Peru,PER,2000,1.6948884,1.7593082,1.1550119,1.4237764,0.8223573,0.8439887,1.1926485,1.2078555,0.40567842,1.127928,1.0057509,0.8317461,1.6800581,0.7951527,3.0764024
Peru,PER,2001,1.4987314,1.661138,1.3148979,0.996917,0.86078966,0.8209248,0.65915126,0.9518511,1.5825685,0.79032016,0.97946453,1.0653853,0.8080482,1.5040873,4.1584654
Peru,PER,2002,1.4149675,1.5283958,1.8228557,1.2730633,1.2375778,0.99880475,0.96169025,1.0155832,0.5152992,1.2411933,1.5305761,0.7689902,1.5527649,0.7141531,0
Peru,PER,2003,1.0189103,1.5550709,1.4216723,1.1570637,1.1608976,1.1026624,0.93935007,1.2660311,1.2591795,0.7608798,0.7487734,1.9808943,2.22847,0,0
Peru,PER,2004,1.2233531,1.5436375,1.4553467,0.9043537,0.65273124,0.5695925,1.2248861,1.1232042,0.61387205,1.1926183,1.283217,1.4408426,0.7080849,0.6493844,4.733
Peru,PER,2005,1.1481771,1.6478379,1.0633873,0.6125254,1.0176368,0.8047154,0.8975197,0.7233024,0.95281315,0.8757411,1.2568611,0,1.0121696,0.617856,0
Peru,PER,2006,1.5976022,1.526386,0.9313005,0.8412343,1.108159,0.84815896,1.018716,0.78835475,1.0302126,0.99984574,1.0542574,0.68356127,0.32511762,2.3334365,2.1060169
Peru,PER,2007,2.7026596,2.7379715,1.771031,1.347979,1.4574922,2.0225034,1.2728512,2.0475893,1.7505356,1.539271,1.3737396,1.5550613,2.8294325,1.6491581,3.8900666
Peru,PER,2008,2.419805,2.5777035,2.185152,1.4821285,1.6452391,2.049329,1.855155,1.7500262,1.6699666,1.5056468,2.0109901,0.43263915,1.5233871,1.0336986,1.8343911
Peru,PER,2009,0.86328113,0.98192686,0.6699034,0.64644796,0.40691283,0.6345954,0.80231225,0.40660357,0.898722,0.9315956,0.49012962,0.21032219,0,0,0.87685454
Peru,PER,2010,1.0368478,1.4653958,1.4173813,1.2884114,1.1594793,1.5915647,1.3696718,1.2656966,0.7683737,0.8982616,0.95498216,1.2249547,1.1414319,0.9207001,0.843889
Peru,PER,2011,3.212581,2.8485918,2.483531,1.5508734,1.5451529,1.9003533,1.9152967,1.5357928,1.6663628,1.9574547,1.8589808,1.9781141,1.6486188,3.10752,6.052124
Peru,PER,2012,3.3243294,3.319012,2.8792543,2.7088134,1.9710793,1.5355204,2.1256192,2.4533017,1.7925549,2.0821235,2.8596025,2.8652146,3.423945,4.6846786,8.992992
Peru,PER,2013,2.2596033,2.0375676,1.5141371,1.4731321,1.1202376,1.3436302,1.774777,0.7189698,0.6089361,1.0904067,2.0375075,0.7359191,0.7558084,2.0195491,2.5821445
Peru,PER,2014,2.3978908,3.0220332,1.5476534,1.4126725,1.1547483,1.1591039,1.3164816,1.531401,0.92807347,1.7535462,1.5351229,1.4155735,1.6849605,1.5167602,3.6703308
Peru,PER,2015,1.2463211,1.6922547,1.3762797,1.2673883,1.1396639,0.9821685,0.7594367,0.81017035,0.81598747,0.6875404,0.92783684,1.1895901,1.1478736,0.35433853,1.1663167
Peru,PER,2016,2.4102497,2.0438628,2.2656932,1.5169015,1.9241297,1.101744,2.14109,0.84464127,1.5652857,0.8438193,1.878026,1.8127048,0.89109284,0.34215876,2.6230197
Peru,PER,2017,2.1161165,2.2300563,1.8911386,1.4243629,0.7939357,1.5024868,1.0866436,1.1259487,0.6740705,1.2600182,1.28979,1.9106516,1.2921371,3.6353781,0.96055484
Peru,PER,2018,3.1028955,3.911328,2.027685,1.9686403,1.6124091,1.2641497,0.8387243,1.505363,1.288932,1.3002875,2.1902637,1.9864433,1.8683711,2.224058,1.7904623
Peru,PER,2019,3.6338356,2.810811,2.1411893,1.5266132,1.7972021,1.6248391,1.7712972,1.7383968,1.164895,1.585602,1.4381586,2.9034615,0.99766743,1.5187827,2.9651217
Peru,PER,2020,4.1418037,2.9523463,1.8065594,1.4108672,1.5761795,1.2169521,1.0264758,1.5065863,1.8399881,1.8437272,2.623481,2.322157,2.2930126,2.3163161,2.8348
Philippines,PHL,1963,1.1395808,1.4751302,1.4602531,1.243788,1.2377942,1.031362,1.2983861,1.0035872,1.7026783,1.9850605,0.81095105,1.6120777,0.6501655,1.3011515,6.1347814
Philippines,PHL,1964,1.4393997,1.9571611,1.1277058,1.0048605,1.3721677,1.7573898,1.6809913,2.1914687,0.81258094,2.303577,2.091301,0.39332294,1.2803031,2.5673282,0
Philippines,PHL,1965,2.767664,2.0538673,1.4755104,1.5852588,2.5909286,1.8044797,1.7493595,2.4817216,1.3012667,1.837634,1.7701442,1.5254192,0,3.821948,10.496484
Philippines,PHL,1966,1.0152862,2.0787787,1.7128694,2.5193896,1.853773,1.5414596,2.7629757,2.247648,1.7703949,0.8800183,4.6930847,2.969033,1.2317774,1.2293016,15.252738
Philippines,PHL,1967,1.7839329,1.8050114,1.7061521,1.1188906,1.0182616,2.099456,1.9461383,0.7451557,2.2200954,0.83695596,1.9316813,2.1579473,2.1076,,
Philippines,PHL,1968,0.9666586,1.5016967,1.5657089,1.6639922,1.2866842,1.2057005,1.9774019,1.4817904,1.3276494,2.2247508,1.8817773,2.4338768,1.1839504,4.726959,8.066034
Philippines,PHL,1969,1.4146326,1.801175,0.88595223,1.4209468,0.9186313,1.9032363,1.6633983,1.2573029,1.6589309,2.2730787,2.9533575,2.0174375,2.3131683,3.5081565,0
Philippines,PHL,1992,0.9271936,1.2991033,0.9504579,0.66805524,0.62335247,0.7300425,0.8920929,0.76490027,0.8150629,1.1173694,0.6275573,0.6906817,0.27109748,2.5343788,2.301337
Philippines,PHL,1993,2.3344953,2.88742,2.4644237,2.2039604,1.8283839,1.418521,1.3874388,1.5314931,1.6537279,1.5855315,1.1241218,1.5032696,1.8828896,4.4363823,3.2321665
Philippines,PHL,1997,1.3476719,2.1792135,2.3666592,1.9543165,1.9727355,1.1832502,1.3452506,1.3166012,2.1128657,1.5061239,1.8375856,2.0407362,2.6557603,2.2992628,0.8721666
Philippines,PHL,1998,1.4858245,2.3052592,2.5405564,1.822471,1.7069924,1.509938,1.4425967,1.6005627,1.8156347,2.419243,1.5336075,1.873007,2.7944343,0.90950847,4.9735985
Philippines,PHL,1999,1.8773193,2.8647077,2.3636754,2.120302,2.0033696,1.9467752,2.0451024,1.7584381,2.1411712,1.6388513,2.1370676,2.4505675,3.3902595,1.3492485,7.3698
Philippines,PHL,2000,2.1395416,3.6077244,3.149349,3.0413373,3.072383,2.1189256,2.4598346,2.8737392,2.71385,2.6929853,3.3472273,3.2490644,2.6551669,3.9786568,7.608999
